uID,variable,factor,.id,source,haus1.1,haus1.1t_1,haus1.2,haus2.1,haus2.1t_1,haus2.2,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
2316,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,29.46,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Miyamoto|VanLange|Huang|Hauser|Kay|Critcher|Graham|Bauer|Inbar|Anderson|Alter|Ross.Slate1,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing,5,Secondary,all,TRUE
2317,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,36.007,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Graham|Critcher|Anderson|Kay|Bauer|Miyamoto|Huang|VanLange|Hauser|Ross.Slate1|Alter|Inbar,ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing,10,Secondary,all,TRUE
2321,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,30.267,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Alter|Critcher|Graham|Inbar|Hauser|Rottenstrich|Huang|Kay|VanLange|Ross.Slate1|Bauer|Anderson,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing,6,Secondary,all,TRUE
2331,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,44.876,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Huang|VanLange|Anderson|Inbar|Graham|Miyamoto|Bauer|Hauser|Kay|Alter|Critcher|Ross.Slate1,ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE,9,Secondary,all,TRUE
2335,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,38.237,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Bauer|Huang|Anderson|Ross.Slate1|Critcher|Rottenstrich|Alter|Kay|Inbar|Graham|Miyamoto|Hauser,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,13,Secondary,all,TRUE
2350,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,20.368,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Graham|Inbar|Ross.Slate1|VanLange|Huang|Miyamoto|Hauser|Critcher|Rottenstrich|Anderson|Bauer|Alter,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),8,Secondary,all,TRUE
2351,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,30.085,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Hauser|Huang|Ross.Slate1|Graham|VanLange|Inbar|Kay|Alter|Bauer|Rottenstrich|Miyamoto|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE,2,Secondary,all,TRUE
2355,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,59.616,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Inbar|Graham|Anderson|Alter|Huang|Bauer|Miyamoto|Ross.Slate1|Kay|Rottenstrich|VanLange|Critcher,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood,1,Secondary,all,TRUE
2357,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,38.613,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Critcher|Huang|Anderson|VanLange|Inbar|Alter|Miyamoto|Graham|Rottenstrich|Hauser|Ross.Slate1|Bauer,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),11,Secondary,all,TRUE
2359,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,57.948,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Miyamoto|Alter|Bauer|Kay|Inbar|Anderson|Huang|Hauser|Graham|Ross.Slate1|VanLange|Critcher,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood,9,Secondary,all,TRUE
2384,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,97.761,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Ross.Slate1|Huang|Rottenstrich|Hauser|VanLange|Miyamoto|Anderson|Inbar|Alter|Critcher|Bauer|Graham,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood,5,Secondary,all,TRUE
2392,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,61.429,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Hauser|Rottenstrich|Anderson|Inbar|Graham|Kay|Miyamoto|Bauer|Critcher|VanLange|Ross.Slate1|Alter,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood,2,Secondary,all,TRUE
2399,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,52.311,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Bauer|Kay|Huang|Ross.Slate1|Inbar|Rottenstrich|VanLange|Graham|Hauser|Critcher|Anderson|Miyamoto,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,10,Secondary,all,TRUE
2416,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,,2,53.783,2,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Rottenstrich|Ross.Slate1|Hauser|Anderson|Alter|Critcher|Kay|Miyamoto|VanLange|Inbar|Graham|Huang,ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),4,Secondary,all,TRUE
7052,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2__Kopieren_teamb_r_manuallyrecode_vanp21_text.csv,grazvienna,1,55.145,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Inbar|VanLange|Miyamoto|Hauser|Rottenstrich|Anderson|Kay|Critcher|Alter|Graham|Ross.Slate1|Bauer,ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection,5,Secondary,all,TRUE
7061,No,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2__Kopieren_teamb_r_manuallyrecode_vanp21_text.csv,grazvienna,2,36.86,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|VanLange|Critcher|Huang|Alter|Anderson|Inbar|Rottenstrich|Graham|Miyamoto|Kay|Ross.Slate1|Bauer,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,1,Secondary,all,TRUE
7066,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2__Kopieren_teamc_r_manuallyrecode_vanp21_text.csv,grazvienna,1,14.026,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Ross.Slate1|Graham|Critcher|Anderson|Inbar|Hauser|VanLange|Rottenstrich|Huang|Bauer|Kay|Alter,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five,7,Secondary,all,TRUE
7068,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2__Kopieren_teamc_r_manuallyrecode_vanp21_text.csv,grazvienna,1,63.921,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Kay|Huang|Alter|Inbar|Miyamoto|Critcher|Hauser|Anderson|Graham|Bauer|VanLange|Rottenstrich,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing,8,Secondary,all,TRUE
7088,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_fady_r_manuallyrecode_vanp21_text.csv,grazvienna,1,21.71,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|VanLange|Inbar|Graham|Alter|Bauer|Anderson|Kay|Critcher|Hauser|Rottenstrich|Miyamoto|Huang,ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,10,Secondary,all,TRUE
7092,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_fady_r_manuallyrecode_vanp21_text.csv,grazvienna,1,51.996,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Huang|Critcher|Graham|Inbar|Kay|Bauer|Ross.Slate1|Rottenstrich|Anderson|Miyamoto|Hauser|VanLange,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,12,Secondary,all,TRUE
7095,No,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_fady_r_manuallyrecode_vanp21_text.csv,grazvienna,2,46.399,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Rottenstrich|VanLange|Inbar|Alter|Ross.Slate1|Graham|Bauer|Huang|Miyamoto|Anderson|Kay|Hauser,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood,13,Secondary,all,TRUE
7097,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_fady_r_manuallyrecode_vanp21_text.csv,grazvienna,1,53.531,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Inbar|Bauer|VanLange|Miyamoto|Rottenstrich|Graham|Alter|Hauser|Huang|Kay|Critcher|Anderson,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),9,Secondary,all,TRUE
7102,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,1,10.39,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Kay|Hauser|Anderson|Bauer|Miyamoto|Critcher|Graham|Rottenstrich|VanLange|Alter|Huang|Inbar,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,3,Secondary,all,TRUE
7106,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,1,48.323,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Critcher|Bauer|Hauser|VanLange|Huang|Graham|Alter|Rottenstrich|Ross.Slate1|Inbar|Kay|Anderson,ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five,4,Secondary,all,TRUE
7115,No,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,2,32.404,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Alter|Hauser|Inbar|VanLange|Bauer|Anderson|Ross.Slate1|Miyamoto|Critcher|Huang|Kay|Graham,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood,3,Secondary,all,TRUE
7119,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,1,41.567,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|VanLange|Anderson|Ross.Slate1|Kay|Miyamoto|Bauer|Inbar|Rottenstrich|Alter|Huang|Graham|Critcher,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,1,Secondary,all,TRUE
7143,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,1,117.843,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Critcher|Miyamoto|Inbar|VanLange|Hauser|Ross.Slate1|Anderson|Huang|Bauer|Graham|Kay|Alter,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood,6,Secondary,all,TRUE
7148,No,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,2,63.322,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Critcher|Huang|Hauser|Rottenstrich|Graham|Ross.Slate1|VanLange|Inbar|Bauer|Miyamoto|Kay|Alter,ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),4,Secondary,all,TRUE
7151,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,1,10.862,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Hauser|Inbar|Bauer|Critcher|Kay|Alter|Graham|Rottenstrich|Huang|Anderson|VanLange|Ross.Slate1,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE,2,Secondary,all,TRUE
7155,No,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,2,76.366,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Alter|Miyamoto|Graham|Inbar|Ross.Slate1|Rottenstrich|VanLange|Huang|Anderson|Bauer|Critcher|Kay,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five,1,Secondary,all,TRUE
7156,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,1,51.347,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Graham|Inbar|Rottenstrich|Bauer|Huang|VanLange|Anderson|Kay|Hauser|Ross.Slate1|Miyamoto|Alter,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five,10,Secondary,all,TRUE
7158,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,1,57.681,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Critcher|Huang|VanLange|Anderson|Graham|Hauser|Rottenstrich|Kay|Inbar|Miyamoto|Bauer|Alter,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,7,Secondary,all,TRUE
7161,Yes,SideEffect,Slate_1_Deutsch__Austria_Revised_Version_2_r_manuallyrecode_vanp21_text.csv,grazvienna,1,331.93,2,,,,grazvienna,grazvienna,grazvienna,Austria,University of Graz AND the Universty of Vienna,German,1,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Miyamoto|Rottenstrich|Ross.Slate1|Bauer|Critcher|VanLange|Graham|Alter|Kay|Anderson|Inbar|Huang,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE,1,Secondary,all,TRUE
