.id,source,haus1.1,haus1.1t_1,haus1.2,haus2.1,haus2.1t_1,haus2.2,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,uID,study.order,analysis.type,subset,case.include
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,2.879,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Anderson|Hauser|Inbar|VanLange|Kay|Bauer|Ross.Slate1|Alter|Critcher|Rottenstrich|Miyamoto|Graham,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE,4453,3,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,100.454,1,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Rottenstrich|Inbar|Hauser|Bauer|Alter|Critcher|Ross.Slate1|Kay|Anderson|Huang|VanLange|Miyamoto,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),4454,4,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,76.344,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Rottenstrich|Inbar|Hauser|Miyamoto|Kay|Alter|Ross.Slate1|Bauer|Graham|Anderson|Critcher|Huang,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE,4455,4,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,67.548,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Ross.Slate1|Anderson|Critcher|Huang|Bauer|Miyamoto|VanLange|Inbar|Alter|Kay|Hauser|Rottenstrich,ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,4456,12,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,81.008,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Kay|Alter|VanLange|Rottenstrich|Inbar|Bauer|Miyamoto|Hauser|Anderson|Graham|Critcher|Ross.Slate1,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five,4457,9,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,2.737,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Graham|Ross.Slate1|Kay|Hauser|Miyamoto|Alter|Huang|Inbar|Anderson|Critcher|Bauer|Rottenstrich,ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five,4458,5,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,49.768,1,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|VanLange|Anderson|Huang|Miyamoto|Hauser|Graham|Alter|Critcher|Ross.Slate1|Rottenstrich|Kay|Inbar,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood,4459,6,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,51.729,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Miyamoto|Kay|Alter|Huang|Bauer|Inbar|Hauser|Rottenstrich|Critcher|VanLange|Anderson|Graham,ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,4460,8,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,88.675,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Kay|Rottenstrich|Hauser|Anderson|Alter|Miyamoto|Graham|Critcher|Inbar|Huang|Bauer|Ross.Slate1,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection,4461,4,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,91.349,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|VanLange|Kay|Alter|Ross.Slate1|Hauser|Graham|Anderson|Miyamoto|Rottenstrich|Inbar|Critcher|Huang,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE,4462,6,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,34.755,1,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Inbar|Anderson|Kay|Graham|Alter|Ross.Slate1|Miyamoto|Hauser|Rottenstrich|Huang|Critcher|Bauer,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE,4463,9,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,53.288,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Hauser|VanLange|Bauer|Miyamoto|Rottenstrich|Huang|Graham|Kay|Ross.Slate1|Alter|Anderson|Critcher,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,4464,2,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,1,55.35,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Critcher|Graham|VanLange|Rottenstrich|Hauser|Anderson|Miyamoto|Huang|Ross.Slate1|Bauer|Alter|Kay,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),4465,6,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,45.474,1,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Miyamoto|Graham|Hauser|Kay|VanLange|Alter|Anderson|Rottenstrich|Ross.Slate1|Huang|Critcher|Bauer,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing,4466,4,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,50.855,1,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Rottenstrich|Graham|Hauser|Kay|Huang|Alter|VanLange|Inbar|Ross.Slate1|Bauer|Miyamoto|Critcher,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,4467,4,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,57.432,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|VanLange|Bauer|Inbar|Miyamoto|Kay|Graham|Ross.Slate1|Alter|Rottenstrich|Critcher|Anderson|Huang,ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),4468,1,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,37.78,1,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Huang|Miyamoto|Anderson|Kay|Bauer|Rottenstrich|Hauser|Critcher|Alter|Graham|Ross.Slate1|Inbar,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),4469,8,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,56.742,1,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Rottenstrich|Bauer|VanLange|Miyamoto|Huang|Critcher|Ross.Slate1|Kay|Anderson|Inbar|Hauser|Graham,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood,4470,12,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,31.697,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Critcher|Kay|Graham|Hauser|Miyamoto|Rottenstrich|Ross.Slate1|Inbar|Alter|Huang|Anderson|Bauer,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),4471,5,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,38.912,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Ross.Slate1|Graham|Critcher|Hauser|Anderson|Rottenstrich|Bauer|Miyamoto|Kay|Alter|Huang|Inbar,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),4472,5,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,34.682,1,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Anderson|Miyamoto|Bauer|Graham|Ross.Slate1|Huang|Inbar|VanLange|Rottenstrich|Hauser|Alter|Critcher,ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),4473,11,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,48.356,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Bauer|Rottenstrich|Huang|Kay|Graham|Anderson|VanLange|Hauser|Miyamoto|Critcher|Ross.Slate1|Inbar,ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),4474,9,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,52.599,2,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Bauer|VanLange|Critcher|Rottenstrich|Alter|Anderson|Ross.Slate1|Kay|Huang|Inbar|Miyamoto|Graham,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,4475,1,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,47.095,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Bauer|Ross.Slate1|Huang|Graham|Alter|VanLange|Inbar|Rottenstrich|Hauser|Miyamoto|Critcher|Anderson,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five,4476,10,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,134.55,1,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Ross.Slate1|Kay|Rottenstrich|Bauer|Huang|Alter|Graham|Critcher|Anderson|Inbar|VanLange|Miyamoto,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five,4477,1,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,73.059,1,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Kay|Alter|Anderson|Inbar|Rottenstrich|Hauser|Critcher|Ross.Slate1|Miyamoto|Huang|VanLange|Bauer,ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),4478,7,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,,,,2,37.942,1,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Huang|Ross.Slate1|Inbar|Critcher|Kay|Miyamoto|Bauer|Hauser|Anderson|Graham|Rottenstrich|Alter,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),4479,9,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,1,0,2,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Ross.Slate1|VanLange|Alter|Graham|Hauser|Miyamoto|Rottenstrich|Bauer|Kay|Huang|Critcher|Anderson,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),4480,6,Secondary,all,FALSE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,4.984,1,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Miyamoto|Huang|Bauer|Ross.Slate1|Alter|Kay|Anderson|Critcher|Inbar|Graham|Hauser|Rottenstrich,ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection,4481,12,Secondary,all,TRUE
ML2_Slate1_Turkish_execution_illegal_Bilgi_r.csv,bilgi,2,61.548,1,,,,bilgi,bilgi,bilgi,Turkey,"Bilgi University, Istanbul, Turkey",Turkish,0,illegal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Critcher|Huang|Kay|Hauser|Inbar|Anderson|Bauer|Miyamoto|Ross.Slate1|Graham|Rottenstrich|VanLange,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),4482,5,Secondary,all,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,,2,62.408,2,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Alter|Anderson|Critcher|Miyamoto|Kay|Inbar|Bauer|Graham|Huang|VanLange|Hauser|Rottenstrich,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing,1,12,Secondary,all,FALSE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,,,,2,38.512,1,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Inbar|Hauser|Graham|Kay|Anderson|Rottenstrich|Ross.Slate1|Critcher|Miyamoto|VanLange|Alter|Huang,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five,2,3,Secondary,all,TRUE
ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,2,110.725,1,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Inbar|Critcher|Kay|VanLange|Anderson|Ross.Slate1|Miyamoto|Rottenstrich|Bauer|Alter|Huang|Hauser,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood,3,13,Secondary,all,TRUE
