study.labels,source.Source,loc,dens,offset,offset_dens,offset_fix,offset_densN,tsize,relSize
"Incidental Anchors (Critcher & Gilovich, 2008)",brasilia,0.03404,0.368369811856529,11,11.3683698118565,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",cas,0.17208,0.13507556995377,11,11.1350755699538,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",doshisha,0.06956,0.229107340295203,11,11.2291073402952,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",eindhoven,-0.03544,0.372087866217554,11,11.3720878662176,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",elte,0.0133,0.435646827479759,11,11.4356468274798,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",hawaiion,0.10872,0.14225923013365,11,11.1422592301337,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",hkust,-0.07134,0.241607468617596,11,11.2416074686176,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",hunancomp,-0.00674,0.446674908303517,11,11.4466749083035,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",ithaca,0.06192,0.255244932048455,11,11.2552449320485,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",johannesburg,-0.07942,0.213513877828702,11,11.2135138778287,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",koc,0.25859,0.0832707927205413,11,11.0832707927205,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",lausanne,0.03245,0.374755803425989,11,11.374755803426,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",leuven,-0.19026,0.0613498258041416,11,11.0613498258041,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",lundon,-0.06583,0.261046400688974,11,11.261046400689,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",marian,-0.06432,0.266421490879034,11,11.266421490879,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",mturk,0.02161,0.413806069827808,11,11.4138060698278,11.2,3,13,11.5
"Incidental Anchors (Critcher & Gilovich, 2008)",mturk_india,0.01957,0.420013048427574,11,11.4200130484276,11.2,3,13,11.5
"Incidental Anchors (Critcher & Gilovich, 2008)",navarra,0.2447,0.110089996196549,11,11.1100899961966,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",ntnu,0.01425,0.433643890535458,11,11.4336438905355,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",occid,0.1074,0.144078129208004,11,11.144078129208,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",plu,0,0.449981118656113,11,11.4499811186561,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",potsdam,0.01711,0.426721570204446,11,11.4267215702044,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",pscio,0.00599,0.446987900541281,11,11.4469879005413,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",psuabington,0.22399,0.142050531141807,11,11.1420505311418,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",psumain,0.1837,0.144640639506904,11,11.1446406395069,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",purkyne,0.09561,0.163450696963886,11,11.1634506969639,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",sandiegosu,0,0.449981118656113,11,11.4499811186561,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",santiagoon,0.05527,0.280419231275046,11,11.280419231275,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",swps,-0.21006,0.0571389239222822,11,11.0571389239223,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",tamu,0.21864,0.147236520469269,11,11.1472365204693,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",tilburg,0.13495,0.120570907978738,11,11.1205709079787,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",tilburgcaf,0.19624,0.151956301612081,11,11.1519563016121,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",tilburgcomm,0.14737,0.12021224612237,11,11.1202122461224,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",toronto,0.04576,0.319351039115925,11,11.3193510391159,11.2,3,13,11.5
"Incidental Anchors (Critcher & Gilovich, 2008)",tufts,0,0.449981118656113,11,11.4499811186561,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",ubc,0.08015,0.198212629745838,11,11.1982126297458,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",ucron,-0.02009,0.421389369230533,11,11.4213893692305,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",udd,-0.0668,0.257608014458672,11,11.2576080144587,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",ufl,0,0.449981118656113,11,11.4499811186561,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",uiuc,0,0.449981118656113,11,11.4499811186561,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",umich,-0.02344,0.411955251055847,11,11.4119552510558,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",unam,0.05929,0.264951436504823,11,11.2649514365048,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",unibelgrade,-0.09554,0.159490749413388,11,11.1594907494134,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",uniporto,-0.07136,0.241537452118328,11,11.2415374521183,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",uva,0,0.449981118656113,11,11.4499811186561,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",vuamsterdam,0.19267,0.15041087387756,11,11.1504108738776,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",vuw,-0.05139,0.313329854974617,11,11.3133298549746,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",washlee,0,0.449981118656113,11,11.4499811186561,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",wilfredlaur,0,0.449981118656113,11,11.4499811186561,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",williampat,-0.15348,0.0561525501117578,11,11.0561525501118,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",winchester,-0.09295,0.167881638883017,11,11.167881638883,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",wpi,0,0.449981118656113,11,11.4499811186561,11.2,1,13,11.1666666666667
"Incidental Anchors (Critcher & Gilovich, 2008)",wroclaw,-0.03207,0.383984357802768,11,11.3839843578028,11.2,2,13,11.3333333333333
"Incidental Anchors (Critcher & Gilovich, 2008)",zhejiang,0.21538,0.149628892378209,11,11.1496288923782,11.2,1,13,11.1666666666667
"Priming Consumerism (Bauer et al., 2012)",aus,0.12038,0.438744213563196,12,12.4387442135632,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",badaniaon,0.07578,0.425487539188102,12,12.4254875391881,12.2,1,14,12.1666666666667
"Priming Consumerism (Bauer et al., 2012)",bc,0.12054,0.438530876961479,12,12.4385308769615,12.2,1,14,12.1666666666667
"Priming Consumerism (Bauer et al., 2012)",bilgi,0.12919,0.424062573678287,12,12.4240625736783,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",brasilia,-0.13805,0.0789482901455939,12,12.0789482901456,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",cas,0.15116,0.363958537271554,12,12.3639585372716,12.2,1,14,12.1666666666667
"Priming Consumerism (Bauer et al., 2012)",doshisha,0.13951,0.399662613229243,12,12.3996626132292,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",elte,0.15314,0.357191502462774,12,12.3571915024628,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",hawaiion,0.05382,0.381016496244283,12,12.3810164962443,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",hkust,0.25096,0.0916515791944639,12,12.0916515791945,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",hunancomp,0.13448,0.41248728914808,12,12.4124872891481,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",ithaca,-0.06186,0.197746803643152,12,12.1977468036432,12.2,1,14,12.1666666666667
"Priming Consumerism (Bauer et al., 2012)",johannesburg,0.27352,0.0751987890085411,12,12.0751987890085,12.2,1,14,12.1666666666667
"Priming Consumerism (Bauer et al., 2012)",koc,0.05744,0.389151737253764,12,12.3891517372538,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",lausanne,0.07584,0.42558658335616,12,12.4255865833562,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",lundon,0.03371,0.334889552762539,12,12.3348895527625,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",marian,-0.11555,0.111185640902405,12,12.1111856409024,12.2,1,14,12.1666666666667
"Priming Consumerism (Bauer et al., 2012)",mturk,-0.013,0.253689538691459,12,12.2536895386915,12.2,3,14,12.5
"Priming Consumerism (Bauer et al., 2012)",mturk_india,0.12142,0.437301341586541,12,12.4373013415865,12.2,3,14,12.5
"Priming Consumerism (Bauer et al., 2012)",navarra,-0.05748,0.203474736609578,12,12.2034747366096,12.2,1,14,12.1666666666667
"Priming Consumerism (Bauer et al., 2012)",ntnu,-0.22722,0.0429055620687512,12,12.0429055620688,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",occid,0.33793,0.0337720579894781,12,12.0337720579895,12.2,1,14,12.1666666666667
"Priming Consumerism (Bauer et al., 2012)",plu,0.06164,0.398313733693467,12,12.3983137336935,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",poitiers,-0.21627,0.045293289550784,12,12.0452932895508,12.2,1,14,12.1666666666667
"Priming Consumerism (Bauer et al., 2012)",potsdam,0.17706,0.266941713017453,12,12.2669417130175,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",pscio,-0.00776,0.260377926783988,12,12.260377926784,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",psuabington,-0.04439,0.219015244759315,12,12.2190152447593,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",psumain,-0.05008,0.212520009620375,12,12.2125200096204,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",purkyne,0.08122,0.433809221248584,12,12.4338092212486,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",sandiegosu,0.09489,0.4475756721947,12,12.4475756721947,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",santiagoon,0.15146,0.36293894233366,12,12.3629389423337,12.2,1,14,12.1666666666667
"Priming Consumerism (Bauer et al., 2012)",swps,0.06385,0.402970055849998,12,12.40297005585,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",tamu,0.18258,0.245817510634584,12,12.2458175106346,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",toronto,0.08251,0.43557454831896,12,12.435574548319,12.2,3,14,12.5
"Priming Consumerism (Bauer et al., 2012)",tufts,0.02566,0.317449194902883,12,12.3174491949029,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",ubc,-0.06173,0.197921534162827,12,12.1979215341628,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",ucron,-0.09606,0.144025028785769,12,12.1440250287858,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",udd,-0.07082,0.185108679581378,12,12.1851086795814,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",ufl,0.04258,0.355105099940814,12,12.3551050999408,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",uiuc,0.107,0.449430620133811,12,12.4494306201338,12.2,3,14,12.5
"Priming Consumerism (Bauer et al., 2012)",umich,0.12149,0.437203537636262,12,12.4372035376363,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",unam,0.10816,0.449050255753541,12,12.4490502557535,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",unibelgrade,0.08456,0.438175589702376,12,12.4381755897024,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",uniporto,0.13424,0.413053672082533,12,12.4130536720825,12.2,1,14,12.1666666666667
"Priming Consumerism (Bauer et al., 2012)",uva,0.09691,0.448588223487538,12,12.4485882234875,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",vuw,0.15631,0.345997776039322,12,12.3459977760393,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",washlee,0.26321,0.0822510331061397,12,12.0822510331061,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",wilfredlaur,0.1666,0.307522383311997,12,12.307522383312,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",williampat,0.20045,0.183660689609668,12,12.1836606896097,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",winchester,0.02049,0.306899718962012,12,12.306899718962,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",wpi,0.08143,0.43410618167018,12,12.4341061816702,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",wroclaw,-0.00363,0.26601570751898,12,12.266015707519,12.2,2,14,12.3333333333333
"Priming Consumerism (Bauer et al., 2012)",zhejiang,-0.00795,0.260124848764073,12,12.2601248487641,12.2,2,14,12.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",amity,-0.05119,0.103240883507597,13,13.1032408835076,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",amityon,-0.20103,0.0240939624329105,13,13.0240939624329,13.2,1,15,13.1666666666667
"Trolley Dilemma 2 (Hauser et al., 2007)",armstrong,0.25842,0.153874493694379,13,13.1538744936944,13.2,1,15,13.1666666666667
"Trolley Dilemma 2 (Hauser et al., 2007)",aus2,0.14716,0.4361614352734,13,13.4361614352734,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",badaniaon,0.049,0.404741416350793,13,13.4047414163508,13.2,1,15,13.1666666666667
"Trolley Dilemma 2 (Hauser et al., 2007)",bogota,0.13293,0.445310303023296,13,13.4453103030233,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",brookcuny,0.16518,0.409754765258671,13,13.4097547652587,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",carleton,0.16451,0.411135993745007,13,13.411135993745,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",cas,0.10109,0.449946509738914,13,13.4499465097389,13.2,1,15,13.1666666666667
"Trolley Dilemma 2 (Hauser et al., 2007)",csunorthonline,0.11407,0.449537500930423,13,13.4495375009304,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",fmkbelgrade,0.10244,0.449982309753726,13,13.4499823097537,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",georgefox,0.16853,0.402430838687138,13,13.4024308386871,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",hawaiion,0.06258,0.429751541710463,13,13.4297515417105,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",help,0.33881,0.072287731136138,13,13.0722877311361,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",isb,0.04222,0.387199846087533,13,13.3871998460875,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",jmu,0.1698,0.399465300988227,13,13.3994653009882,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",jos,0.01882,0.304805036076701,13,13.3048050360767,13.2,1,15,13.1666666666667
"Trolley Dilemma 2 (Hauser et al., 2007)",kenyon,0.19107,0.334320869041044,13,13.334320869041,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",krakowon,0.05094,0.409118060663338,13,13.4091180606633,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",kwazulu,0.25953,0.152793000716777,13,13.1527930007168,13.2,1,15,13.1666666666667
"Trolley Dilemma 2 (Hauser et al., 2007)",louvain,0.06909,0.437379381798197,13,13.4373793817982,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",loyola,0.26753,0.146086742362818,13,13.1460867423628,13.2,3,15,13.5
"Trolley Dilemma 2 (Hauser et al., 2007)",lse,0.09101,0.448865954240515,13,13.4488659542405,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",mcdanielonline,0.03655,0.370023258514962,13,13.370023258515,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",metu,0.15667,0.424771970592356,13,13.4247719705924,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",moralsense,0.1901,0.3377816128108,13,13.3377816128108,13.2,3,15,13.5
"Trolley Dilemma 2 (Hauser et al., 2007)",mturk,0.18503,0.355316163523981,13,13.355316163524,13.2,3,15,13.5
"Trolley Dilemma 2 (Hauser et al., 2007)",mturk_india,0.05661,0.420368853595485,13,13.4203688535955,13.2,3,15,13.5
"Trolley Dilemma 2 (Hauser et al., 2007)",munich,0.11105,0.449782381282505,13,13.4497823812825,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",northumbria,0.10852,0.44991376898858,13,13.4499137689886,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",osnabruck,0.02018,0.310235332266364,13,13.3102353322664,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",ouhk,0.06726,0.435477751286705,13,13.4354777512867,13.2,1,15,13.1666666666667
"Trolley Dilemma 2 (Hauser et al., 2007)",padua,0.12544,0.447686264171497,13,13.4476862641715,13.2,1,15,13.1666666666667
"Trolley Dilemma 2 (Hauser et al., 2007)",pascal,-0.0266,0.144401012721741,13,13.1444010127217,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",psualtoona,0.10831,0.449923317545786,13,13.4499233175458,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",puc,0.18046,0.370074787991006,13,13.370074787991,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",queensland2,0.30556,0.117186248662842,13,13.1171862486628,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",radboud,-0.07226,0.0873822944061836,13,13.0873822944062,13.2,1,15,13.1666666666667
"Trolley Dilemma 2 (Hauser et al., 2007)",ritonline,0.2053,0.281651747589222,13,13.2816517475892,13.2,1,15,13.1666666666667
"Trolley Dilemma 2 (Hauser et al., 2007)",rotterdam,0.30878,0.113720849940533,13,13.1137208499405,13.2,1,15,13.1666666666667
"Trolley Dilemma 2 (Hauser et al., 2007)",salford,0.05362,0.414747053927621,13,13.4147470539276,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",seznam,0.04911,0.404992782077249,13,13.4049927820773,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",seznamon,0.11263,0.449666420000127,13,13.4496664200001,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",simmons,0.22614,0.212331121793698,13,13.2123311217937,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",swps,-0.09841,0.072722205263316,13,13.0727222052633,13.2,2,15,13.3333333333333
"Trolley Dilemma 2 (Hauser et al., 2007)",tamu,0,0.229260403210831,13,13.2292604032108,13.2,1,15,13.1666666666667
"Trolley Dilemma 2 (Hauser et al., 2007)",tamucc,0.13787,0.442975472261677,13,13.4429754722617,13.2,2,15,13.3333333333333
